"filename", "language", "XML", "Markdown", "Python", "Shell Script", "Java", "HTML", "Java Properties", "comment", "blank", "total"
"d:\KG\EA\NALA\nala\target\classes\javatools\database\ResultIterator$2.class", "Java", 0, 0, 0, 0, 10, 0, 0, 0, 0, 10
"d:\KG\EA\NALA\nala\target\classes\javatools\database\ResultIterator$3.class", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 12
"d:\KG\EA\NALA\nala\target\classes\javatools\database\ResultIterator$4.class", "Java", 0, 0, 0, 0, 14, 0, 0, 0, 0, 14
"d:\KG\EA\NALA\nala\target\classes\javatools\database\ResultIterator$5.class", "Java", 0, 0, 0, 0, 14, 0, 0, 0, 0, 14
"d:\KG\EA\NALA\nala\target\classes\javatools\database\ResultIterator$6.class", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 12
"d:\KG\EA\NALA\nala\target\classes\javatools\database\ResultIterator$7.class", "Java", 0, 0, 0, 0, 14, 0, 0, 0, 0, 14
"d:\KG\EA\NALA\nala\target\classes\javatools\database\ResultIterator$8.class", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 12
"d:\KG\EA\NALA\nala\target\classes\javatools\database\ResultIterator$ResultWrapper.class", "Java", 0, 0, 0, 0, 8, 0, 0, 0, 0, 8
"d:\KG\EA\NALA\nala\target\classes\javatools\database\ResultIterator.class", "Java", 0, 0, 0, 0, 28, 0, 0, 0, 0, 28
"d:\KG\EA\NALA\nala\target\classes\javatools\database\SQLType$ANSIBigint.class", "Java", 0, 0, 0, 0, 21, 0, 0, 0, 0, 21
"d:\KG\EA\NALA\nala\target\classes\javatools\database\SQLType$ANSIblob.class", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\KG\EA\NALA\nala\target\classes\javatools\database\SQLType$ANSIboolean.class", "Java", 0, 0, 0, 0, 16, 0, 0, 0, 0, 16
"d:\KG\EA\NALA\nala\target\classes\javatools\database\SQLType$ANSIchar.class", "Java", 0, 0, 0, 0, 18, 0, 0, 0, 0, 18
"d:\KG\EA\NALA\nala\target\classes\javatools\database\SQLType$ANSIfloat.class", "Java", 0, 0, 0, 0, 22, 0, 0, 0, 0, 22
"d:\KG\EA\NALA\nala\target\classes\javatools\database\SQLType$ANSIinteger.class", "Java", 0, 0, 0, 0, 29, 0, 0, 0, 0, 29
"d:\KG\EA\NALA\nala\target\classes\javatools\database\SQLType$ANSIsmallint.class", "Java", 0, 0, 0, 0, 29, 0, 0, 0, 0, 29
"d:\KG\EA\NALA\nala\target\classes\javatools\database\SQLType$ANSItext.class", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\KG\EA\NALA\nala\target\classes\javatools\database\SQLType$ANSItimestamp.class", "Java", 0, 0, 0, 0, 22, 0, 0, 0, 0, 22
"d:\KG\EA\NALA\nala\target\classes\javatools\database\SQLType$ANSIvarchar.class", "Java", 0, 0, 0, 0, 20, 0, 0, 0, 0, 20
"d:\KG\EA\NALA\nala\target\classes\javatools\database\SQLType.class", "Java", 0, 0, 0, 0, 30, 0, 0, 0, 0, 30
"d:\KG\EA\NALA\nala\target\classes\javatools\database\WordNet$Synset.class", "Java", 0, 0, 0, 0, 40, 0, 0, 0, 0, 40
"d:\KG\EA\NALA\nala\target\classes\javatools\database\WordNet$WordType.class", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 12
"d:\KG\EA\NALA\nala\target\classes\javatools\database\WordNet.class", "Java", 0, 0, 0, 0, 138, 0, 0, 0, 0, 138
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\ArrayQueue.class", "Java", 0, 0, 0, 0, 32, 0, 0, 0, 0, 32
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\BitVector$1.class", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 12
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\BitVector.class", "Java", 0, 0, 0, 0, 32, 0, 0, 15, 1, 48
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\ByteString.class", "Java", 0, 0, 0, 0, 31, 0, 0, 0, 0, 31
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\CombinedIterable.class", "Java", 0, 0, 0, 0, 40, 0, 0, 0, 0, 40
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\CombinedIterator.class", "Java", 0, 0, 0, 0, 37, 0, 0, 0, 0, 37
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\CompressedString.class", "Java", 0, 0, 0, 0, 60, 0, 0, 0, 1, 61
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\DirectedGraph$Node.class", "Java", 0, 0, 0, 0, 26, 0, 0, 0, 0, 26
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\DirectedGraph.class", "Java", 0, 0, 0, 0, 35, 0, 0, 10, 0, 45
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\DoubleHashMap$1.class", "Java", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\DoubleHashMap$2.class", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 12
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\DoubleHashMap$3.class", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 12
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\DoubleHashMap.class", "Java", 0, 0, 0, 0, 113, 0, 0, 0, 1, 114
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\FastFrequencyVector.class", "Java", 0, 0, 0, 0, 46, 0, 0, 0, 0, 46
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\FilteredIterator$If.class", "Java", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\FilteredIterator$IgnoreErrors.class", "Java", 0, 0, 0, 0, 8, 0, 0, 0, 0, 8
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\FilteredIterator.class", "Java", 0, 0, 0, 0, 22, 0, 0, 0, 0, 22
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\FinalMap.class", "Java", 0, 0, 0, 0, 19, 0, 0, 0, 0, 19
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\FinalSet.class", "Java", 0, 0, 0, 0, 23, 0, 0, 0, 0, 23
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\FrequencyVector$1.class", "Java", 0, 0, 0, 0, 9, 0, 0, 0, 0, 9
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\FrequencyVector.class", "Java", 0, 0, 0, 0, 166, 0, 0, 0, 0, 166
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\IdPriorityQueue.class", "Java", 0, 0, 0, 0, 44, 0, 0, 18, 0, 62
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Immutable$List.class", "Java", 0, 0, 0, 0, 14, 0, 0, 0, 0, 14
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Immutable$Set.class", "Java", 0, 0, 0, 0, 18, 0, 0, 0, 0, 18
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Immutable.class", "Java", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\IntHashMap$1.class", "Java", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\IntHashMap$2.class", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 0, 11
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\IntHashMap$3.class", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 0, 11
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\IntHashMap.class", "Java", 0, 0, 0, 0, 120, 0, 0, 0, 1, 121
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\IntSet$1.class", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 0, 11
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\IntSet.class", "Java", 0, 0, 0, 0, 94, 0, 0, 0, 1, 95
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\IterableForIterator.class", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 0, 11
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\IteratorForEnumeration.class", "Java", 0, 0, 0, 0, 25, 0, 0, 0, 0, 25
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\MappedIterator$1.class", "Java", 0, 0, 0, 0, 9, 0, 0, 0, 0, 9
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\MappedIterator$Map.class", "Java", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\MappedIterator.class", "Java", 0, 0, 0, 0, 24, 0, 0, 0, 0, 24
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\MultiMap$MultiMapIterator.class", "Java", 0, 0, 0, 0, 16, 0, 0, 0, 0, 16
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\MultiMap.class", "Java", 0, 0, 0, 0, 22, 0, 0, 10, 0, 32
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\PQRTree$1.class", "Java", 0, 0, 0, 0, 14, 0, 0, 0, 0, 14
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\PQRTree$Color.class", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 12
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\PQRTree$Leaf.class", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\PQRTree$Node.class", "Java", 0, 0, 0, 0, 129, 0, 0, 0, 1, 130
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\PQRTree$NodeType.class", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 0, 13
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\PQRTree.class", "Java", 0, 0, 0, 0, 58, 0, 0, 0, 0, 58
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Pair.class", "Java", 0, 0, 0, 0, 24, 0, 0, 0, 0, 24
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\PeekIterator$1.class", "Java", 0, 0, 0, 0, 8, 0, 0, 0, 0, 8
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\PeekIterator$ElementaryPeekIterator.class", "Java", 0, 0, 0, 0, 17, 0, 0, 0, 0, 17
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\PeekIterator$SimplePeekIterator.class", "Java", 0, 0, 0, 0, 30, 0, 0, 0, 0, 30
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\PeekIterator.class", "Java", 0, 0, 0, 0, 85, 0, 0, 0, 0, 85
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\SVMModel$KernelType.class", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 0, 13
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\SVMModel.class", "Java", 0, 0, 0, 0, 68, 0, 0, 0, 3, 71
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\SmallStack.class", "Java", 0, 0, 0, 0, 51, 0, 0, 0, 0, 51
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\SparseVector$1.class", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 0, 7
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\SparseVector$2.class", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 0, 7
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\SparseVector$3.class", "Java", 0, 0, 0, 0, 22, 0, 0, 0, 1, 23
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\SparseVector$Distance.class", "Java", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\SparseVector.class", "Java", 0, 0, 0, 0, 166, 0, 0, 0, 3, 169
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\StringModifier.class", "Java", 0, 0, 0, 0, 54, 0, 0, 0, 0, 54
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Tree$1.class", "Java", 0, 0, 0, 0, 29, 0, 0, 0, 0, 29
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Tree.class", "Java", 0, 0, 0, 0, 53, 0, 0, 0, 1, 54
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Trie$1.class", "Java", 0, 0, 0, 0, 22, 0, 0, 0, 0, 22
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Trie$2.class", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Trie.class", "Java", 0, 0, 0, 0, 52, 0, 0, 0, 0, 52
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Triple.class", "Java", 0, 0, 0, 0, 19, 0, 0, 0, 0, 19
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\UndirectedGraph.class", "Java", 0, 0, 0, 0, 9, 0, 0, 4, 0, 13
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Visitable.class", "Java", 0, 0, 0, 0, 6, 0, 0, 0, 0, 6
"d:\KG\EA\NALA\nala\target\classes\javatools\datatypes\Visitor.class", "Java", 0, 0, 0, 0, 6, 0, 0, 0, 0, 6
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\ByteFileLines.class", "Java", 0, 0, 0, 0, 61, 0, 0, 0, 0, 61
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\ByteMatchReader.class", "Java", 0, 0, 0, 0, 40, 0, 0, 0, 0, 40
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\CSVFile.class", "Java", 0, 0, 0, 0, 85, 0, 0, 3, 0, 88
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\CSVLines.class", "Java", 0, 0, 0, 0, 64, 0, 0, 0, 1, 65
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\DeepFileSet$1.class", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\DeepFileSet.class", "Java", 0, 0, 0, 0, 41, 0, 0, 0, 1, 42
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\FigureProducer$Alignment.class", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\FigureProducer$ColumnDescriptor.class", "Java", 0, 0, 0, 0, 34, 0, 0, 0, 0, 34
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\FigureProducer$Table.class", "Java", 0, 0, 0, 0, 16, 0, 0, 0, 0, 16
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\FigureProducer.class", "Java", 0, 0, 0, 0, 97, 0, 0, 0, 2, 99
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\FileLines.class", "Java", 0, 0, 0, 0, 103, 0, 0, 0, 0, 103
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\FileSet$1.class", "Java", 0, 0, 0, 0, 10, 0, 0, 0, 1, 11
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\FileSet.class", "Java", 0, 0, 0, 0, 77, 0, 0, 0, 0, 77
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\HTMLReader.class", "Java", 0, 0, 0, 0, 77, 0, 0, 3, 0, 80
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\MatchReader$MyMatchResult.class", "Java", 0, 0, 0, 0, 20, 0, 0, 0, 0, 20
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\MatchReader.class", "Java", 0, 0, 0, 0, 71, 0, 0, 0, 0, 71
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\MultiWriter.class", "Java", 0, 0, 0, 0, 31, 0, 0, 0, 0, 31
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\RandomAccessFileInputStream.class", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\SimpleInputStreamReader.class", "Java", 0, 0, 0, 0, 34, 0, 0, 0, 0, 34
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\SimpleOutputStreamWriter.class", "Java", 0, 0, 0, 0, 35, 0, 0, 0, 0, 35
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\TSVFile.class", "Java", 0, 0, 0, 0, 29, 0, 0, 0, 0, 29
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\TSVWriter.class", "Java", 0, 0, 0, 0, 30, 0, 0, 0, 0, 30
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\UTF8Reader.class", "Java", 0, 0, 0, 0, 65, 0, 0, 0, 0, 65
"d:\KG\EA\NALA\nala\target\classes\javatools\filehandlers\UTF8Writer.class", "Java", 0, 0, 0, 0, 49, 0, 0, 0, 0, 49
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\BloomFilter.class", "Java", 0, 0, 0, 0, 60, 0, 0, 0, 0, 60
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\Char$1.class", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 0, 7
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\Char$Char2StringFn.class", "Java", 0, 0, 0, 0, 6, 0, 0, 0, 0, 6
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\Char$Legal.class", "Java", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\Char.class", "Java", 0, 0, 0, 0, 291, 0, 0, 2, 1, 294
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\DateParser$FindReplace.class", "Java", 0, 0, 0, 0, 16, 0, 0, 0, 2, 18
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\DateParser.class", "Java", 0, 0, 0, 0, 225, 0, 0, 0, 3, 228
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\DateParser1$FindReplace.class", "Java", 0, 0, 0, 0, 16, 0, 0, 0, 2, 18
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\DateParser1.class", "Java", 0, 0, 0, 0, 126, 0, 0, 0, 2, 128
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\Language$LanguageNotSupportedException.class", "Java", 0, 0, 0, 0, 18, 0, 0, 0, 0, 18
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\Language.class", "Java", 0, 0, 0, 0, 53, 0, 0, 0, 1, 54
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\Name$Abbreviation.class", "Java", 0, 0, 0, 0, 19, 0, 0, 0, 0, 19
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\Name$CompanyName.class", "Java", 0, 0, 0, 0, 23, 0, 0, 0, 0, 23
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\Name$PersonName.class", "Java", 0, 0, 0, 0, 56, 0, 0, 0, 0, 56
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\Name.class", "Java", 0, 0, 0, 0, 557, 0, 0, 0, 5, 562
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NameML$AbbreviationML.class", "Java", 0, 0, 0, 0, 19, 0, 0, 0, 0, 19
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NameML$CompanyNameML.class", "Java", 0, 0, 0, 0, 24, 0, 0, 0, 0, 24
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NameML$PersonNameML.class", "Java", 0, 0, 0, 0, 58, 0, 0, 0, 0, 58
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NameML.class", "Java", 0, 0, 0, 0, 237, 0, 0, 0, 0, 237
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NounGroup$1.class", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 0, 11
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NounGroup$String2Boolean.class", "Java", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NounGroup.class", "Java", 0, 0, 0, 0, 51, 0, 0, 0, 0, 51
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberFormatter.class", "Java", 0, 0, 0, 0, 68, 0, 0, 0, 0, 68
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberParser$1.class", "Java", 0, 0, 0, 0, 46, 0, 0, 0, 1, 47
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberParser$2.class", "Java", 0, 0, 0, 0, 37, 0, 0, 0, 1, 38
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberParser$3.class", "Java", 0, 0, 0, 0, 36, 0, 0, 0, 1, 37
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberParser$4.class", "Java", 0, 0, 0, 0, 34, 0, 0, 0, 1, 35
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberParser$5.class", "Java", 0, 0, 0, 0, 22, 0, 0, 0, 1, 23
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberParser$6.class", "Java", 0, 0, 0, 0, 34, 0, 0, 0, 1, 35
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberParser$FindAdd.class", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberParser$FindCompute.class", "Java", 0, 0, 0, 0, 39, 0, 0, 21, 0, 60
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberParser$FindMultiply.class", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberParser$FindReplace.class", "Java", 0, 0, 0, 0, 36, 0, 0, 0, 1, 37
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\NumberParser.class", "Java", 0, 0, 0, 0, 154, 0, 0, 0, 1, 155
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\PlingStemmer.class", "Java", 0, 0, 0, 0, 264, 0, 0, 0, 3, 267
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\PositionTracker$ForwardPositionTracker.class", "Java", 0, 0, 0, 0, 24, 0, 0, 0, 0, 24
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\PositionTracker.class", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\RegularExpression$1.class", "Java", 0, 0, 0, 0, 21, 0, 0, 0, 1, 22
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\RegularExpression$RegExState.class", "Java", 0, 0, 0, 0, 29, 0, 0, 0, 0, 29
"d:\KG\EA\NALA\nala\target\classes\javatools\parsers\RegularExpression.class", "Java", 0, 0, 0, 0, 74, 0, 0, 0, 1, 75
"d:\KG\EA\NALA\nala\target\classes\javatools\test\NewUTF8Reader.class", "Java", 0, 0, 0, 0, 58, 0, 0, 0, 0, 58
"d:\KG\EA\NALA\nala\target\classes\javatools\util\ArrayUtils.class", "Java", 0, 0, 0, 0, 10, 0, 0, 0, 0, 10
"d:\KG\EA\NALA\nala\target\classes\javatools\util\FileUtils.class", "Java", 0, 0, 0, 0, 41, 0, 0, 0, 0, 41
"d:\KG\EA\NALA\nala\target\classes\javatools\util\LatexChecker.class", "Java", 0, 0, 0, 0, 63, 0, 0, 0, 0, 63
"d:\KG\EA\NALA\nala\target\classes\nala\ArrayRelationNormalizer.class", "Java", 0, 0, 0, 0, 44, 0, 0, 0, 0, 44
"d:\KG\EA\NALA\nala\target\classes\nala\Config$EntityType.class", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 0, 13
"d:\KG\EA\NALA\nala\target\classes\nala\Config.class", "Java", 0, 0, 0, 0, 69, 0, 0, 0, 2, 71
"d:\KG\EA\NALA\nala\target\classes\nala\EqualityStore$1.class", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 0, 11
"d:\KG\EA\NALA\nala\target\classes\nala\EqualityStore.class", "Java", 0, 0, 0, 0, 308, 0, 0, 0, 5, 313
"d:\KG\EA\NALA\nala\target\classes\nala\EqualityStoreMultiple.class", "Java", 0, 0, 0, 0, 14, 0, 0, 0, 0, 14
"d:\KG\EA\NALA\nala\target\classes\nala\Evaluation$IterationResults.class", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 12
"d:\KG\EA\NALA\nala\target\classes\nala\Evaluation.class", "Java", 0, 0, 0, 0, 69, 0, 0, 0, 1, 70
"d:\KG\EA\NALA\nala\target\classes\nala\HashArrayNeighborhood.class", "Java", 0, 0, 0, 0, 45, 0, 0, 18, 0, 63
"d:\KG\EA\NALA\nala\target\classes\nala\HashRelationNormalizer.class", "Java", 0, 0, 0, 0, 40, 0, 0, 0, 0, 40
"d:\KG\EA\NALA\nala\target\classes\nala\HashSubRelationStore.class", "Java", 0, 0, 0, 0, 45, 0, 0, 0, 0, 45
"d:\KG\EA\NALA\nala\target\classes\nala\HashSubThingStore.class", "Java", 0, 0, 0, 0, 38, 0, 0, 0, 0, 38
"d:\KG\EA\NALA\nala\target\classes\nala\Info.class", "Java", 0, 0, 0, 0, 23, 0, 0, 0, 1, 24
"d:\KG\EA\NALA\nala\target\classes\nala\JoinRelation.class", "Java", 0, 0, 0, 0, 71, 0, 0, 0, 0, 71
"d:\KG\EA\NALA\nala\target\classes\nala\LevenshteinDistance.class", "Java", 0, 0, 0, 0, 19, 0, 0, 0, 0, 19
"d:\KG\EA\NALA\nala\target\classes\nala\MapperOutput.class", "Java", 0, 0, 0, 0, 56, 0, 0, 0, 1, 57
"d:\KG\EA\NALA\nala\target\classes\nala\MultiMap$Factory.class", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 0, 7
"d:\KG\EA\NALA\nala\target\classes\nala\MultiMap$HashSetFactory.class", "Java", 0, 0, 0, 0, 16, 0, 0, 0, 0, 16
"d:\KG\EA\NALA\nala\target\classes\nala\MultiMap$MultiMapIterator.class", "Java", 0, 0, 0, 0, 20, 0, 0, 0, 0, 20
"d:\KG\EA\NALA\nala\target\classes\nala\MultiMap$VectorFactory.class", "Java", 0, 0, 0, 0, 17, 0, 0, 0, 0, 17
"d:\KG\EA\NALA\nala\target\classes\nala\MultiMap.class", "Java", 0, 0, 0, 0, 40, 0, 0, 0, 0, 40
"d:\KG\EA\NALA\nala\target\classes\nala\Nala$Mapper.class", "Java", 0, 0, 0, 0, 267, 0, 0, 56, 0, 323
"d:\KG\EA\NALA\nala\target\classes\nala\Nala.class", "Java", 0, 0, 0, 0, 318, 0, 0, 114, 2, 434
"d:\KG\EA\NALA\nala\target\classes\nala\Neighborhood.class", "Java", 0, 0, 0, 0, 52, 0, 0, 0, 1, 53
"d:\KG\EA\NALA\nala\target\classes\nala\Relation.class", "Java", 0, 0, 0, 0, 10, 0, 0, 0, 0, 10
"d:\KG\EA\NALA\nala\target\classes\nala\RelationNormalizer.class", "Java", 0, 0, 0, 0, 18, 0, 0, 1, 0, 19
"d:\KG\EA\NALA\nala\target\classes\nala\Result.class", "Java", 0, 0, 0, 0, 242, 0, 0, 0, 3, 245
"d:\KG\EA\NALA\nala\target\classes\nala\Setting$LiteralDistance.class", "Java", 0, 0, 0, 0, 34, 0, 0, 0, 1, 35
"d:\KG\EA\NALA\nala\target\classes\nala\Setting.class", "Java", 0, 0, 0, 0, 46, 0, 0, 0, 1, 47
